37c10000038c0002: Richter|Richter|Super Smash Bros.|Castlevania|Figure|au.2020-01-17,na.2020-01-17,eu.2020-01-17,jp.2020-01-17
3800000103931702: Pawapuro|Pawapuro|Power Pros|Power Pros|Card|au.None,na.None,eu.None,jp.2019-06-27
3801000103941702: Ikari|Ikari|Power Pros|Power Pros|Card|au.None,na.None,eu.None,jp.2019-06-27
3802000103951702: Yabe|Yabe|Power Pros|Power Pros|Card|au.None,na.None,eu.None,jp.2019-06-27
3803000103961702: Hayakawa|Hayakawa|Power Pros|Power Pros|Card|au.None,na.None,eu.None,jp.2019-06-27
3804000103971702: Ganda|Ganda|Power Pros|Power Pros|Card|au.None,na.None,eu.None,jp.2019-06-27
3805000103981702: Daijobu|Daijobu|Power Pros|Power Pros|Card|au.None,na.None,eu.None,jp.2019-06-27
3840000104241902: Yuga Ohdo|Yuga Ohdo|Yu-Gi-Oh!|Yu-Gi-Oh!|Card|au.None,na.2021-08-12,eu.None,jp.None
3841000104251902: Tatsuhisa “Luke” Kamijō|Tatsuhisa “Luke” Kamijō|Yu-Gi-Oh!|Yu-Gi-Oh!|Card|au.None,na.2021-08-12,eu.None,jp.None
3842000104261902: Gakuto Sōgetsu|Gakuto Sōgetsu|Yu-Gi-Oh!|Yu-Gi-Oh!|Card|au.None,na.2021-08-12,eu.None,jp.None
3843000104271902: Romin Kirishima|Romin Kirishima|Yu-Gi-Oh!|Yu-Gi-Oh!|Card|au.None,na.2021-08-12,eu.None,jp.None
3844000104281902: Roa Kirishima|Roa Kirishima|Yu-Gi-Oh!|Yu-Gi-Oh!|Card|au.None,na.2021-08-12,eu.None,jp.None
3845000104291902: Nail Saionji|Nail Saionji|Yu-Gi-Oh!|Yu-Gi-Oh!|Card|au.None,na.2021-08-12,eu.None,jp.None
38460001042a1902: Asana Mutsuba|Asana Mutsuba|Yu-Gi-Oh!|Yu-Gi-Oh!|Card|au.None,na.2021-08-12,eu.None,jp.None
38c0000003911602: Loot Goblin|Loot Goblin|Diablo|Diablo|Figure|au.None,na.2018-12-21,eu.None,jp.None
3a00000003a10002: Joker|Joker|Super Smash Bros.|Persona|Figure|au.2020-09-25,na.2020-10-02,eu.2020-09-25,jp.2020-09-25
3b40000003a30002: Banjo & Kazooie|Banjo|Super Smash Bros.|Banjo Kazooie|Figure|au.2021-03-26,na.2021-03-26,eu.2021-03-26,jp.2021-03-26
3c80000003a40002: Terry|Terry|Super Smash Bros.|Fatal Fury|Figure|au.2021-03-26,na.2021-03-26,eu.2021-03-26,jp.2021-03-26
3c80000104e81d02: Terry|Terry|Street Fighter 6|Fatal Fury|Card|au.2025-09-30,na.2025-09-30,eu.2025-09-30,jp.2025-09-30
3c80000104f11d02: Terry|Terry|Street Fighter 6|Fatal Fury|Card|au.2025-09-30,na.2025-09-30,eu.2025-09-30,jp.2025-09-30
3c81000104f21d02: Mai|Mai|Street Fighter 6|Fatal Fury|Card|au.2025-09-30,na.2025-09-30,eu.2025-09-30,jp.2025-09-30
3c81000104f31d02: Mai|Mai|Street Fighter 6|Fatal Fury|Card|au.2025-09-30,na.2025-09-30,eu.2025-09-30,jp.2025-09-30
3dc0000004220002: Steve|Steve|Super Smash Bros.|Minecraft|Figure|au.2022-09-09,na.2022-09-09,eu.2022-09-09,jp.2022-09-09
3dc1000004230002: Alex|Alex|Super Smash Bros.|Minecraft|Figure|au.2022-09-09,na.2022-09-09,eu.2022-09-09,jp.2022-09-09
3f000000042e0002: Sora|Sora|Super Smash Bros.|Kingdom Hearts|Figure|au.2024-02-16,eu.2024-02-16,jp.2024-02-16,na.2024-02-16
